,num_of_nodes,num_of_edges,ratio_node_edge,bi_edge,ratio_bi_edge,min_out_degree,max_out_degree,avg_out_degree,min_in_degree,max_in_degree,avg_in_degree,num_of_odd_out_degree,ratio_of_odd_out_degree,num_of_even_out_degree,ratio_of_even_out_degree,num_of_odd_in_degree,ratio_of_odd_in_degree,num_of_even_in_degree,ratio_of_even_in_degree,num_of_odd_degree,ratio_of_odd_degree,num_of_even_degree,ratio_of_even_degree,out_degree_less_than_3,ratio_out_degree_less_than_3,in_degree_less_than_3,ratio_in_degree_less_than_3,degree_less_than_3,ratio_degree_less_than_3,dfs_1st_back_depth,sum_of_choices_along_path,depth_avg_DFS_backjump,depth_back_to_root,depth_back_to_any,depth_one_path,min_depth_bfs,max_depth_bfs,avg_depth_bfs,min_depth_beam,max_depth_beam,avg_depth_beam,runtime_ham10,runtime_ham2,runtime_ham4,runtime_ham6,runtime_ham8,runtime_ham9,Oracle_value,Oracle_name,DT_ham10_pred,RF_ham10_pred,kNN_ham10_pred,DT_ham2_pred,RF_ham2_pred,kNN_ham2_pred,DT_ham4_pred,RF_ham4_pred,kNN_ham4_pred,DT_ham6_pred,RF_ham6_pred,kNN_ham6_pred,DT_ham8_pred,RF_ham8_pred,kNN_ham8_pred,DT_ham9_pred,RF_ham9_pred,kNN_ham9_pred
214,351.0,1869.0,0.1878,1796.0,0.9609,2.0,6.0,5.3248,2.0,6.0,5.3248,65.0,0.1852,286.0,0.8148,69.0,0.1966,282.0,0.8034,106.0,0.302,245.0,0.698,3.0,0.0085,3.0,0.0085,0.0,0.0,4.0,22.0,180.9,2.0,2.0,23.0,8.0,26.0,22.6286,8.0,26.0,22.6286,1.215,18.125999999999998,199.97799999999998,20.603,199.99400000000003,25.245,1.215,ham10,32.383109756097575,14.953800421025704,76.25772727272728,30.860578947368417,43.67538428994632,60.96125,199.8823636363633,199.98843432373437,199.9826428571429,91.99770386266088,108.24665890243728,38.16325,196.86445108695662,198.29564757422492,199.9814,31.52657954545455,70.01646865322186,61.38589655172413
215,351.0,1861.0,0.1886,1780.0,0.9565,1.0,6.0,5.3020000000000005,2.0,6.0,5.3020000000000005,79.0,0.2251,272.0,0.7749,83.0,0.2365,268.0,0.7635,112.0,0.3191,239.0,0.6809,3.0,0.0085,3.0,0.0085,0.0,0.0,3.0,12.0,187.5,2.0,2.0,4.0,7.0,26.0,21.6,7.0,28.0,21.6739,19.299,8.429,199.995,49.888000000000005,199.99400000000003,8.552,8.429,ham2,32.383109756097575,63.865597638620386,88.5241818181818,30.860578947368417,43.67538428994632,66.541375,199.8823636363633,199.98969804392053,199.98371428571429,91.99770386266088,108.24665890243728,34.792249999999996,196.86445108695662,198.29564757422492,199.98188000000002,31.52657954545455,70.01646865322186,52.37058620689655
216,351.0,1861.0,0.1886,1774.0,0.9533,2.0,6.0,5.3020000000000005,2.0,6.0,5.3020000000000005,69.0,0.1966,282.0,0.8034,69.0,0.1966,282.0,0.8034,108.0,0.3077,243.0,0.6923,3.0,0.0085,3.0,0.0085,0.0,0.0,1.0,6.0,205.5714,2.0,2.0,23.0,12.0,26.0,23.0811,12.0,26.0,22.02,199.987,15.029000000000002,199.989,33.945,199.94299999999998,30.346999999999998,15.029000000000002,ham2,199.98749999999998,136.94947585317462,88.5241818181818,30.860578947368417,43.67538428994632,66.541375,199.8823636363633,199.99166219976468,199.98267857142858,91.99770386266088,108.24665890243728,34.792249999999996,196.86445108695662,198.29564757422492,199.98176,31.52657954545455,70.01646865322186,52.37058620689655
217,351.0,1941.0,0.1808,1932.0,0.9954,2.0,6.0,5.5299,2.0,6.0,5.5299,9.0,0.0256,342.0,0.9744,9.0,0.0256,342.0,0.9744,18.0,0.0513,333.0,0.9487,3.0,0.0085,3.0,0.0085,0.0,0.0,3.0,16.0,155.8333,2.0,2.0,23.0,22.0,25.0,24.8889,22.0,25.0,24.8889,111.38600000000001,9.95,199.96599999999998,8.95,199.97,42.136,8.95,ham6,32.383109756097575,78.43061291401582,26.972272727272728,30.860578947368417,29.279219611859013,12.774125,199.8823636363633,199.9800076798942,199.98203571428562,91.99770386266088,35.198330957441016,16.497625,196.86445108695662,198.29564757422492,199.9782,31.52657954545455,46.611643173316715,60.11624137931035
218,378.0,2105.0,0.1796,2104.0,0.9995,2.0,6.0,5.5688,2.0,6.0,5.5688,1.0,0.0026,377.0,0.9974,1.0,0.0026,377.0,0.9974,2.0,0.0053,376.0,0.9947,3.0,0.0079,3.0,0.0079,0.0,0.0,6.0,36.0,207.0,2.0,2.0,23.0,26.0,26.0,26.0,26.0,26.0,26.0,55.406000000000006,10.862,199.977,9.77,199.986,134.079,9.77,ham6,89.941,50.47808974358975,65.68727272727273,30.860578947368417,36.89763525030951,52.799125000000004,199.8823636363633,199.98030946560846,199.98714285714286,91.99770386266088,116.49406554959447,89.747,196.86445108695662,198.29564757422492,199.98064,31.52657954545455,61.9071392849768,69.11072413793103
219,378.0,2105.0,0.1796,2104.0,0.9995,2.0,6.0,5.5688,2.0,6.0,5.5688,1.0,0.0026,377.0,0.9974,1.0,0.0026,377.0,0.9974,2.0,0.0053,376.0,0.9947,3.0,0.0079,3.0,0.0079,0.0,0.0,5.0,24.0,181.8,2.0,2.0,23.0,26.0,26.0,26.0,26.0,26.0,26.0,36.67,7.652,199.989,6.9079999999999995,199.93599999999998,40.034,6.9079999999999995,ham6,32.383109756097575,32.96063791401582,65.68727272727273,30.860578947368417,36.89763525030951,52.799125000000004,199.8823636363633,199.98030946560846,199.98714285714286,91.99770386266088,116.49406554959447,89.747,196.86445108695662,198.29564757422492,199.98064,31.52657954545455,53.9025442849768,65.24444827586207
220,378.0,2089.0,0.1809,2072.0,0.9919,2.0,6.0,5.5265,2.0,6.0,5.5265,15.0,0.0397,363.0,0.9603,15.0,0.0397,363.0,0.9603,30.0,0.0794,348.0,0.9206,3.0,0.0079,3.0,0.0079,0.0,0.0,6.0,32.0,209.0,2.0,2.0,23.0,20.0,27.0,25.7,20.0,27.0,25.7,199.988,24.436,199.963,1.9269999999999998,199.986,84.09299999999999,1.9269999999999998,ham6,89.941,154.10442307692307,60.776090909090904,30.860578947368417,36.89763525030951,52.799125000000004,199.8823636363633,199.98030946560846,199.9866428571429,91.99770386266088,116.49406554959447,89.747,196.86445108695662,198.29564757422492,199.98064,31.52657954545455,61.9071392849768,75.92248275862069
221,378.0,2081.0,0.1816,2056.0,0.988,2.0,6.0,5.5053,2.0,6.0,5.5053,25.0,0.0661,353.0,0.9339,23.0,0.0608,355.0,0.9392,48.0,0.127,330.0,0.873,3.0,0.0079,3.0,0.0079,0.0,0.0,3.0,18.0,211.4286,2.0,2.0,11.0,4.0,27.0,24.3226,4.0,27.0,24.3226,84.23299999999999,48.247,199.988,199.987,199.993,32.316,32.316,ham9,89.941,99.63915107692306,60.776090909090904,30.860578947368417,36.89763525030951,54.79075,199.8823636363633,199.98030946560846,199.98664285714287,91.99770386266088,121.93858206805876,113.882,196.86445108695662,198.29564757422492,199.98064,31.52657954545455,53.9025442849768,75.92248275862069
222,378.0,2081.0,0.1816,2056.0,0.988,2.0,6.0,5.5053,2.0,6.0,5.5053,23.0,0.0608,355.0,0.9392,21.0,0.0556,357.0,0.9444,42.0,0.1111,336.0,0.8889,3.0,0.0079,3.0,0.0079,0.0,0.0,1.0,6.0,209.1667,2.0,2.0,23.0,8.0,27.0,24.0,8.0,27.0,24.0,18.269000000000002,199.993,199.993,157.512,199.984,34.199,18.269000000000002,ham10,89.941,63.61283021978022,60.776090909090904,30.860578947368417,36.89763525030951,52.799125000000004,199.8823636363633,199.9815723227513,199.98664285714287,91.99770386266088,116.49406554959447,89.747,196.86445108695662,198.29564757422492,199.98064,31.52657954545455,53.9025442849768,75.92248275862069
223,378.0,2073.0,0.1823,2040.0,0.9841,2.0,6.0,5.4841,2.0,6.0,5.4841,31.0,0.08199999999999999,347.0,0.9179999999999999,31.0,0.08199999999999999,347.0,0.9179999999999999,58.0,0.1534,320.0,0.8466,3.0,0.0079,4.0,0.0106,0.0,0.0,2.0,12.0,204.4286,2.0,2.0,23.0,7.0,27.0,23.7209,7.0,27.0,23.7857,16.015,15.074000000000002,199.989,40.437,199.99200000000002,9.132,9.132,ham9,89.941,56.565530219780214,88.767,30.860578947368417,36.89763525030951,78.43199999999999,199.8823636363633,199.9815723227513,199.98664285714287,91.99770386266088,116.49406554959447,137.65925000000001,196.86445108695662,198.29564757422492,199.98059999999998,31.52657954545455,53.9025442849768,75.92248275862069
224,378.0,2073.0,0.1823,2040.0,0.9841,2.0,6.0,5.4841,2.0,6.0,5.4841,27.0,0.0714,351.0,0.9286,29.0,0.0767,349.0,0.9233,52.0,0.1376,326.0,0.8624,3.0,0.0079,4.0,0.0106,0.0,0.0,1.0,6.0,169.875,2.0,2.0,23.0,11.0,26.0,24.9677,11.0,26.0,24.9677,0.149,107.788,199.989,101.449,199.985,37.008,0.149,ham10,32.383109756097575,12.561610411414845,88.767,30.860578947368417,36.89763525030951,78.90200000000002,199.8823636363633,199.98301815608465,199.9866428571429,91.99770386266088,116.49406554959447,137.65925000000001,196.86445108695662,198.29564757422492,199.98064,31.52657954545455,53.9025442849768,75.92248275862069
225,378.0,2065.0,0.1831,2024.0,0.9801,2.0,6.0,5.462999999999999,1.0,6.0,5.462999999999999,39.0,0.1032,339.0,0.8968,39.0,0.1032,339.0,0.8968,70.0,0.1852,308.0,0.8148,3.0,0.0079,3.0,0.0079,0.0,0.0,2.0,10.0,229.25,2.0,2.0,23.0,19.0,26.0,25.5484,19.0,26.0,25.5484,42.585,8.341000000000001,199.99,199.986,199.97099999999998,199.99400000000003,8.341000000000001,ham2,89.941,51.84722670787545,72.632,30.860578947368417,49.26373323010749,78.795625,199.8823636363633,199.97735565608463,199.98689285714295,91.99770386266088,116.49406554959447,162.416875,196.86445108695662,198.29564757422492,199.9808,199.99400000000003,53.9025442849768,72.80562068965517
226,378.0,2057.0,0.1838,2008.0,0.9762,2.0,6.0,5.4418,2.0,6.0,5.4418,47.0,0.1243,331.0,0.8757,45.0,0.11900000000000001,333.0,0.8809999999999999,86.0,0.2275,292.0,0.7725,4.0,0.0106,3.0,0.0079,0.0,0.0,11.0,56.0,229.125,2.0,2.0,23.0,8.0,27.0,24.2424,8.0,27.0,24.2424,40.196999999999996,23.585,199.97400000000002,199.988,199.984,47.481,23.585,ham2,89.941,97.13937307692308,76.59681818181818,30.860578947368417,36.89763525030951,58.148875,199.8823636363633,199.97486779894183,199.9869285714286,91.99770386266088,116.49406554959447,156.062625,196.86445108695662,198.29564757422492,199.98355999999995,31.52657954545455,61.9071392849768,73.14075862068967
227,378.0,2049.0,0.1845,1994.0,0.9732,2.0,6.0,5.4206,2.0,6.0,5.4206,51.0,0.1349,327.0,0.8651,53.0,0.1402,325.0,0.8598,92.0,0.2434,286.0,0.7566,3.0,0.0079,3.0,0.0079,0.0,0.0,2.0,10.0,203.5,2.0,2.0,30.0,3.0,27.0,23.1579,3.0,27.0,23.1579,38.031,27.345,199.995,199.988,199.97799999999998,2.427,2.427,ham9,89.941,85.23665821978022,87.11999999999999,30.860578947368417,36.89763525030951,57.91675,199.8823636363633,199.9873957027236,199.9867142857143,91.99770386266088,121.93858206805876,152.33212500000002,196.86445108695662,198.29564757422492,199.98355999999995,31.52657954545455,61.122555779822164,73.00010344827585
228,378.0,2049.0,0.1845,1992.0,0.9722,2.0,6.0,5.4206,2.0,6.0,5.4206,51.0,0.1349,327.0,0.8651,53.0,0.1402,325.0,0.8598,86.0,0.2275,292.0,0.7725,3.0,0.0079,3.0,0.0079,0.0,0.0,4.0,22.0,201.2,2.0,2.0,23.0,17.0,26.0,25.1875,17.0,26.0,25.1875,136.994,199.99200000000002,199.99099999999999,199.988,199.982,19.608,19.608,ham9,89.941,112.46637670787547,87.11999999999999,30.860578947368417,36.89763525030951,57.91674999999999,199.8823636363633,199.98613284558076,199.9874642857143,91.99770386266088,116.49406554959447,152.332125,196.86445108695662,198.29564757422492,199.98267999999996,31.52657954545455,61.122555779822164,73.00010344827585
229,378.0,2041.0,0.1852,1976.0,0.9682,2.0,6.0,5.3995,2.0,6.0,5.3995,53.0,0.1402,325.0,0.8598,55.0,0.1455,323.0,0.8545,96.0,0.254,282.0,0.746,4.0,0.0106,3.0,0.0079,0.0,0.0,3.0,16.0,209.5556,2.0,2.0,23.0,5.0,27.0,23.2778,5.0,27.0,23.2778,199.987,2.734,199.995,8.138,199.935,61.351000000000006,2.734,ham2,89.941,191.82466133333338,87.11999999999999,30.860578947368417,36.89763525030951,57.91675,199.8823636363633,199.98731867891408,199.9865714285714,91.99770386266088,116.49406554959447,152.33212500000002,196.86445108695662,198.29564757422492,199.98203999999998,31.52657954545455,61.122555779822164,73.00010344827587
230,378.0,2041.0,0.1852,1978.0,0.9691,1.0,6.0,5.3995,2.0,6.0,5.3995,55.0,0.1455,323.0,0.8545,53.0,0.1402,325.0,0.8598,90.0,0.2381,288.0,0.7619,3.0,0.0079,4.0,0.0106,0.0,0.0,4.0,20.0,199.1818,2.0,2.0,4.0,3.0,27.0,23.5135,3.0,27.0,23.5135,199.989,47.645,199.988,199.988,199.972,41.782,41.782,ham9,89.941,170.38065085470086,87.11999999999999,30.860578947368417,36.89763525030951,57.91675,199.8823636363633,199.98535452306993,199.98657142857147,91.99770386266088,121.93858206805876,152.33212500000002,196.86445108695662,198.29564757422492,199.98064,31.52657954545455,61.122555779822164,73.00010344827587
231,378.0,2033.0,0.1859,1968.0,0.968,2.0,6.0,5.3783,2.0,6.0,5.3783,59.0,0.1561,319.0,0.8439,63.0,0.1667,315.0,0.8333,94.0,0.2487,284.0,0.7513,3.0,0.0079,3.0,0.0079,0.0,0.0,2.0,10.0,232.375,2.0,2.0,19.0,2.0,26.0,22.1579,2.0,26.0,22.1579,22.503,140.475,199.995,199.988,199.972,199.99400000000003,22.503,ham10,89.941,57.86437403019744,87.11999999999999,30.860578947368417,36.89763525030951,81.873125,199.8823636363633,199.9905465549444,199.98414285714284,91.99770386266088,121.93858206805876,152.332375,196.86445108695662,198.29564757422492,199.98039999999995,199.99400000000003,61.122555779822164,72.5556896551724
232,378.0,2033.0,0.1859,1964.0,0.9661,2.0,6.0,5.3783,2.0,6.0,5.3783,65.0,0.172,313.0,0.828,69.0,0.1825,309.0,0.8175,110.0,0.29100000000000004,268.0,0.7090000000000001,3.0,0.0079,3.0,0.0079,0.0,0.0,3.0,14.0,223.3,2.0,2.0,12.0,7.0,28.0,22.3529,7.0,28.0,22.28,61.882,13.217,199.99200000000002,10.593,199.985,107.286,10.593,ham6,89.941,140.62619285714283,111.60699999999999,30.860578947368417,36.89763525030951,81.87312500000002,199.8823636363633,199.98950339292347,199.98603571428572,91.99770386266088,108.24665890243728,152.332375,196.86445108695662,198.29564757422492,199.98044,31.52657954545455,61.122555779822164,70.62779310344828
233,378.0,2017.0,0.1874,1930.0,0.9569,1.0,6.0,5.336,1.0,6.0,5.336,73.0,0.1931,305.0,0.8069,79.0,0.209,299.0,0.7909999999999999,124.0,0.32799999999999996,254.0,0.672,3.0,0.0079,3.0,0.0079,0.0,0.0,6.0,28.0,201.6667,2.0,2.0,23.0,2.0,27.0,23.4211,2.0,27.0,23.4211,199.988,199.99200000000002,199.976,199.988,199.985,199.993,199.976,ham4,199.98749999999998,164.52299924731182,117.95063636363635,30.860578947368417,56.0414822697443,103.92425000000001,199.8823636363633,199.98647016789022,199.98346428571423,91.99770386266088,113.69117542090157,152.33225000000002,196.86445108695662,198.29564757422492,199.97979999999998,31.52657954545455,70.01646865322186,67.72713793103449
234,480.0,2589.0,0.1854,2486.0,0.9602,1.0,6.0,5.3937,2.0,6.0,5.3937,95.0,0.1979,385.0,0.8021,91.0,0.1896,389.0,0.8104,154.0,0.3208,326.0,0.6792,3.0,0.0063,3.0,0.0063,0.0,0.0,5.0,28.0,259.4615,2.0,2.0,5.0,7.0,39.0,22.0395,7.0,39.0,21.8784,64.928,3.7460000000000004,199.99099999999999,199.983,199.989,199.99400000000003,3.7460000000000004,ham2,89.941,93.67087743778801,97.47172727272728,30.860578947368417,70.59732029895004,152.48362500000002,199.8823636363633,199.98858239910024,199.98953571428572,189.28338461538462,144.18660271190797,193.16862500000002,196.86445108695662,198.29564757422492,199.98552,199.99418750000004,97.88453474281218,92.84468965517246
235,480.0,2574.0,0.1865,2464.0,0.9573,2.0,6.0,5.3625,2.0,6.0,5.3625,104.0,0.2167,376.0,0.7833,94.0,0.1958,386.0,0.8042,150.0,0.3125,330.0,0.6875,3.0,0.0063,3.0,0.0063,0.0,0.0,6.0,31.0,194.0,3.0,3.0,9.0,4.0,38.0,20.6528,4.0,38.0,19.0411,103.89200000000001,16.162,199.988,199.983,199.988,199.99400000000003,16.162,ham2,32.383109756097575,106.71162067588325,97.47172727272728,30.860578947368417,76.41474085602655,152.48362500000002,199.8823636363633,199.99118345730128,199.98953571428572,189.28338461538462,132.58287185931772,193.16862500000002,196.86445108695662,198.29564757422492,199.98552,108.07844444444444,97.88453474281218,92.84468965517244
236,480.0,2529.0,0.1898,2368.0,0.9363,1.0,6.0,5.2687,2.0,6.0,5.2687,121.0,0.2521,359.0,0.7479,129.0,0.2687,351.0,0.7312,180.0,0.375,300.0,0.625,3.0,0.0063,6.0,0.0125,0.0,0.0,7.0,37.0,256.0625,2.0,2.0,9.0,2.0,38.0,20.4487,2.0,38.0,19.7229,152.025,199.99400000000003,199.99,199.983,199.986,199.993,152.025,ham10,97.2964285714286,114.4658851362007,101.77190909090909,199.99150000000003,172.66163245490623,152.483625,199.8823636363633,199.99118345730128,199.9895357142857,189.28338461538462,149.63111923037224,193.16862500000002,196.86445108695662,198.29564757422492,199.98552,199.99418750000004,139.70133706746435,92.84468965517246
237,480.0,2524.0,0.1902,2364.0,0.9366,1.0,6.0,5.2583,2.0,6.0,5.2583,140.0,0.2917,340.0,0.7083,124.0,0.2583,356.0,0.7417,192.0,0.4,288.0,0.6,4.0,0.0083,5.0,0.0104,0.0,0.0,1.0,6.0,170.4375,2.0,2.0,3.0,3.0,38.0,19.0202,6.0,39.0,20.2366,95.494,199.99400000000003,199.99099999999999,199.982,199.99200000000002,199.99099999999999,95.494,ham10,97.2964285714286,95.83804873748474,101.7719090909091,199.99150000000003,177.58522345827544,152.483625,199.8823636363633,199.99118345730128,199.98942857142856,189.28338461538462,149.63111923037224,193.16862500000002,196.86445108695662,198.29564757422492,199.98552,199.99418750000004,144.5062360285033,92.84468965517246
238,345.0,1784.0,0.1934,1678.0,0.9406,1.0,6.0,5.171,2.0,6.0,5.171,88.0,0.2551,257.0,0.7449,96.0,0.2783,249.0,0.7217,142.0,0.4116,203.0,0.5884,4.0,0.0116,2.0,0.0058,0.0,0.0,3.0,16.0,164.5,2.0,2.0,15.0,6.0,38.0,21.2286,5.0,38.0,20.5806,142.082,65.377,199.99200000000002,3.168,199.99200000000002,10.252,3.168,ham6,97.2964285714286,126.97254344921949,105.24381818181816,30.860578947368417,52.525894885184414,57.20325,199.8823636363633,199.9922991021216,199.98842857142856,91.99770386266088,108.24665890243728,37.8205,196.86445108695662,198.29564757422492,199.98340000000007,31.52657954545455,70.01646865322186,43.07855172413793
239,345.0,1779.0,0.1939,1672.0,0.9399,2.0,6.0,5.1565,2.0,6.0,5.1565,97.0,0.2812,248.0,0.7188,91.0,0.2638,254.0,0.7362,142.0,0.4116,203.0,0.5884,2.0,0.0058,3.0,0.0087,0.0,0.0,1.0,7.0,157.3889,2.0,2.0,81.0,2.0,38.0,20.0333,2.0,38.0,20.5738,86.932,21.066,199.995,62.408,199.99,20.064,20.064,ham9,97.2964285714286,118.67453779283012,115.02663636363637,30.860578947368417,52.525894885184414,57.203250000000004,199.8823636363633,199.9922991021216,199.9887857142857,91.99770386266088,113.69117542090157,37.8205,196.86445108695662,198.29564757422492,199.98400000000004,31.52657954545455,70.01646865322186,43.07855172413793
240,345.0,1764.0,0.1956,1648.0,0.9342,2.0,6.0,5.113,2.0,6.0,5.113,100.0,0.2899,245.0,0.7101,94.0,0.2725,251.0,0.7275,136.0,0.3942,209.0,0.6058,4.0,0.0116,7.0,0.0203,0.0,0.0,1.0,7.0,187.0667,2.0,2.0,6.0,8.0,38.0,21.2388,5.0,38.0,20.1918,110.984,23.195999999999998,199.995,56.136,199.99400000000003,81.212,23.195999999999998,ham2,97.2964285714286,99.47798658014875,107.19554545454544,30.860578947368417,52.525894885184414,51.54425,199.8823636363633,199.9922991021216,199.98874999999998,91.99770386266088,108.24665890243728,38.539375,196.86445108695662,198.29564757422492,199.98268,31.52657954545455,70.01646865322186,39.42427586206897
241,345.0,1754.0,0.1967,1618.0,0.9225,2.0,6.0,5.0841,1.0,6.0,5.0841,100.0,0.2899,245.0,0.7101,94.0,0.2725,251.0,0.7275,152.0,0.4406,193.0,0.5594,3.0,0.0087,3.0,0.0087,0.0,0.0,5.0,21.0,157.6,2.0,2.0,23.0,3.0,38.0,19.1507,4.0,38.0,19.2432,91.544,104.662,199.99200000000002,1.994,199.99400000000003,199.99400000000003,1.994,ham6,97.2964285714286,103.77485244140735,107.19554545454544,30.860578947368417,82.81565006638176,51.54425,199.8823636363633,199.9922991021216,199.98989285714285,91.99770386266088,113.69117542090157,38.539375,196.86445108695662,198.29564757422492,199.98440000000002,108.07844444444444,91.83447000886157,32.435793103448276
242,345.0,1744.0,0.1978,1610.0,0.9232,2.0,6.0,5.0551,2.0,6.0,5.0551,110.0,0.3188,235.0,0.6812,98.0,0.2841,247.0,0.7159,158.0,0.45799999999999996,187.0,0.542,4.0,0.0116,2.0,0.0058,0.0,0.0,1.0,7.0,158.7857,2.0,2.0,9.0,3.0,38.0,19.0,3.0,38.0,19.8519,109.78200000000001,18.827,199.993,17.904,199.99099999999999,2.781,2.781,ham9,97.2964285714286,100.01452105856438,107.19554545454544,92.0560555555555,95.7804881379304,90.73737499999999,199.8823636363633,199.9922991021216,199.99042857142854,91.99770386266088,130.73942279195612,59.461999999999996,196.86445108695662,198.29564757422492,199.98564000000002,108.07844444444444,107.99412689145268,31.980896551724125
243,345.0,1734.0,0.19899999999999998,1588.0,0.9158,2.0,6.0,5.0261,1.0,6.0,5.0261,100.0,0.2899,245.0,0.7101,116.0,0.3362,229.0,0.6638,146.0,0.4232,199.0,0.5768,9.0,0.0261,3.0,0.0087,0.0,0.0,2.0,13.0,152.45,2.0,2.0,37.0,3.0,38.0,18.4359,3.0,38.0,19.407,94.38,148.3,199.995,36.846,199.99400000000003,43.055,36.846,ham6,97.2964285714286,108.13367264342756,95.44863636363635,92.0560555555555,85.21652530149149,90.737375,199.8823636363633,199.99251321276586,199.99017857142854,91.99770386266088,113.69117542090157,59.462,196.86445108695662,198.29564757422492,199.98648,97.28607031249997,81.56179113669806,32.489206896551714
244,345.0,1724.0,0.2001,1576.0,0.9142,2.0,6.0,4.9971,2.0,6.0,4.9971,114.0,0.3304,231.0,0.6696,100.0,0.2899,245.0,0.7101,142.0,0.4116,203.0,0.5884,6.0,0.0174,5.0,0.0145,0.0,0.0,6.0,30.0,157.3571,2.0,2.0,52.0,4.0,38.0,20.64,2.0,38.0,21.0988,155.876,7.8389999999999995,199.995,122.272,199.99400000000003,19.904,7.8389999999999995,ham2,97.2964285714286,117.25823447603939,95.44863636363638,30.860578947368417,52.525894885184414,90.737375,199.8823636363633,199.9922991021216,199.98989285714285,91.99770386266088,113.69117542090157,59.462,196.86445108695662,198.29564757422492,199.98488,31.52657954545455,70.01646865322186,30.662586206896542
245,345.0,1719.0,0.2007,1560.0,0.9075,2.0,6.0,4.9826,1.0,6.0,4.9826,127.0,0.3681,218.0,0.6319,113.0,0.3275,232.0,0.6725,164.0,0.4754,181.0,0.5246,6.0,0.0174,7.0,0.0203,0.0,0.0,9.0,42.0,170.1765,2.0,2.0,6.0,6.0,38.0,20.2532,7.0,38.0,19.5882,101.073,199.995,199.99200000000002,63.508,199.993,21.906,21.906,ham9,97.2964285714286,83.35331568849361,95.32799999999999,199.99150000000003,151.34555549712906,90.737375,199.8823636363633,199.9922991021216,199.98964285714285,91.99770386266088,125.29490627349182,59.46200000000001,196.86445108695662,198.29564757422492,199.98488,108.07844444444444,100.80921834627047,36.79189655172413
246,345.0,1714.0,0.2013,1556.0,0.9078,2.0,6.0,4.9681,2.0,6.0,4.9681,116.0,0.3362,229.0,0.6638,112.0,0.3246,233.0,0.6754,148.0,0.429,197.0,0.5710000000000001,4.0,0.0116,4.0,0.0116,0.0,0.0,4.0,21.0,173.2857,2.0,2.0,22.0,5.0,38.0,19.8971,5.0,38.0,18.9701,69.241,23.087,199.99200000000002,7.587000000000001,199.993,36.453,7.587000000000001,ham6,97.2964285714286,100.75159310074801,95.32799999999999,30.860578947368417,70.93063429779565,90.737375,199.8823636363633,199.9922991021216,199.98989285714285,91.99770386266088,108.24665890243728,59.46200000000001,196.86445108695662,198.29564757422492,199.98376000000005,31.52657954545455,70.01646865322186,30.662586206896542
247,345.0,1714.0,0.2013,1550.0,0.9043,1.0,6.0,4.9681,2.0,6.0,4.9681,126.0,0.3652,219.0,0.6348,114.0,0.3304,231.0,0.6696,158.0,0.45799999999999996,187.0,0.542,9.0,0.0261,10.0,0.028999999999999998,0.0,0.0,4.0,19.0,151.6111,2.0,2.0,52.0,2.0,38.0,21.0145,2.0,39.0,21.6232,82.31299999999999,199.993,199.993,169.449,199.99,199.99400000000003,82.31299999999999,ham10,97.2964285714286,100.55956686564977,95.61036363636363,30.860578947368417,87.1084926435176,90.737375,199.8823636363633,199.9922991021216,199.98964285714285,91.99770386266088,130.73942279195612,59.462,196.86445108695662,198.29564757422492,199.98488,199.99418750000004,100.80921834627047,43.669
248,345.0,1814.0,0.1902,1738.0,0.9581,2.0,6.0,5.257999999999999,1.0,6.0,5.257999999999999,74.0,0.2145,271.0,0.7855,70.0,0.2029,275.0,0.7971,104.0,0.3014,241.0,0.6986,2.0,0.0058,3.0,0.0087,0.0,0.0,1.0,7.0,181.5833,2.0,2.0,80.0,4.0,38.0,19.5775,4.0,38.0,19.1622,142.618,65.139,199.995,109.15,199.99099999999999,9.381,9.381,ham9,32.383109756097575,131.80618611965815,89.57954545454545,30.860578947368417,68.62880112527901,30.934375,199.8823636363633,199.9922991021216,199.98585714285718,91.99770386266088,113.69117542090157,54.652,196.86445108695662,198.29564757422492,199.98300000000003,31.52657954545455,70.01646865322186,50.49872413793104
