num_of_nodes,num_of_edges,ratio_node_edge,bi_edge,ratio_bi_edge,min_out_degree,max_out_degree,avg_out_degree,min_in_degree,max_in_degree,avg_in_degree,num_of_odd_out_degree,ratio_of_odd_out_degree,num_of_even_out_degree,ratio_of_even_out_degree,num_of_odd_in_degree,ratio_of_odd_in_degree,num_of_even_in_degree,ratio_of_even_in_degree,num_of_odd_degree,ratio_of_odd_degree,num_of_even_degree,ratio_of_even_degree,out_degree_less_than_3,ratio_out_degree_less_than_3,in_degree_less_than_3,ratio_in_degree_less_than_3,degree_less_than_3,ratio_degree_less_than_3,dfs_1st_back_depth,sum_of_choices_along_path,depth_avg_DFS_backjump,depth_back_to_root,depth_back_to_any,depth_one_path,min_depth_bfs,max_depth_bfs,avg_depth_bfs,min_depth_beam,max_depth_beam,avg_depth_beam,runtime_ham10,runtime_ham2,runtime_ham4,runtime_ham6,runtime_ham8,runtime_ham9,Oracle
345.0,1764.0,0.1956,1648.0,0.9342,2.0,6.0,5.113,2.0,6.0,5.113,100.0,0.2899,245.0,0.7101,94.0,0.2725,251.0,0.7275,136.0,0.3942,209.0,0.6058,4.0,0.0116,7.0,0.0203,0.0,0.0,1.0,7.0,187.0667,2.0,2.0,6.0,8.0,38.0,21.2388,5.0,38.0,20.1918,110.984,23.195999999999998,199.995,56.136,199.99400000000003,81.212,23.195999999999998
345.0,1754.0,0.1967,1618.0,0.9225,2.0,6.0,5.0841,1.0,6.0,5.0841,100.0,0.2899,245.0,0.7101,94.0,0.2725,251.0,0.7275,152.0,0.4406,193.0,0.5594,3.0,0.0087,3.0,0.0087,0.0,0.0,5.0,21.0,157.6,2.0,2.0,23.0,3.0,38.0,19.1507,4.0,38.0,19.2432,91.544,104.662,199.99200000000002,1.994,199.99400000000003,199.99400000000003,1.994
345.0,1744.0,0.1978,1610.0,0.9232,2.0,6.0,5.0551,2.0,6.0,5.0551,110.0,0.3188,235.0,0.6812,98.0,0.2841,247.0,0.7159,158.0,0.45799999999999996,187.0,0.542,4.0,0.0116,2.0,0.0058,0.0,0.0,1.0,7.0,158.7857,2.0,2.0,9.0,3.0,38.0,19.0,3.0,38.0,19.8519,109.78200000000001,18.827,199.993,17.904,199.99099999999999,2.781,2.781
345.0,1734.0,0.19899999999999998,1588.0,0.9158,2.0,6.0,5.0261,1.0,6.0,5.0261,100.0,0.2899,245.0,0.7101,116.0,0.3362,229.0,0.6638,146.0,0.4232,199.0,0.5768,9.0,0.0261,3.0,0.0087,0.0,0.0,2.0,13.0,152.45,2.0,2.0,37.0,3.0,38.0,18.4359,3.0,38.0,19.407,94.38,148.3,199.995,36.846,199.99400000000003,43.055,36.846
345.0,1724.0,0.2001,1576.0,0.9142,2.0,6.0,4.9971,2.0,6.0,4.9971,114.0,0.3304,231.0,0.6696,100.0,0.2899,245.0,0.7101,142.0,0.4116,203.0,0.5884,6.0,0.0174,5.0,0.0145,0.0,0.0,6.0,30.0,157.3571,2.0,2.0,52.0,4.0,38.0,20.64,2.0,38.0,21.0988,155.876,7.8389999999999995,199.995,122.272,199.99400000000003,19.904,7.8389999999999995
345.0,1719.0,0.2007,1560.0,0.9075,2.0,6.0,4.9826,1.0,6.0,4.9826,127.0,0.3681,218.0,0.6319,113.0,0.3275,232.0,0.6725,164.0,0.4754,181.0,0.5246,6.0,0.0174,7.0,0.0203,0.0,0.0,9.0,42.0,170.1765,2.0,2.0,6.0,6.0,38.0,20.2532,7.0,38.0,19.5882,101.073,199.995,199.99200000000002,63.508,199.993,21.906,21.906
345.0,1714.0,0.2013,1556.0,0.9078,2.0,6.0,4.9681,2.0,6.0,4.9681,116.0,0.3362,229.0,0.6638,112.0,0.3246,233.0,0.6754,148.0,0.429,197.0,0.5710000000000001,4.0,0.0116,4.0,0.0116,0.0,0.0,4.0,21.0,173.2857,2.0,2.0,22.0,5.0,38.0,19.8971,5.0,38.0,18.9701,69.241,23.087,199.99200000000002,7.587000000000001,199.993,36.453,7.587000000000001
345.0,1714.0,0.2013,1550.0,0.9043,1.0,6.0,4.9681,2.0,6.0,4.9681,126.0,0.3652,219.0,0.6348,114.0,0.3304,231.0,0.6696,158.0,0.45799999999999996,187.0,0.542,9.0,0.0261,10.0,0.028999999999999998,0.0,0.0,4.0,19.0,151.6111,2.0,2.0,52.0,2.0,38.0,21.0145,2.0,39.0,21.6232,82.31299999999999,199.993,199.993,169.449,199.99,199.99400000000003,82.31299999999999
345.0,1814.0,0.1902,1738.0,0.9581,2.0,6.0,5.257999999999999,1.0,6.0,5.257999999999999,74.0,0.2145,271.0,0.7855,70.0,0.2029,275.0,0.7971,104.0,0.3014,241.0,0.6986,2.0,0.0058,3.0,0.0087,0.0,0.0,1.0,7.0,181.5833,2.0,2.0,80.0,4.0,38.0,19.5775,4.0,38.0,19.1622,142.618,65.139,199.995,109.15,199.99099999999999,9.381,9.381
345.0,1809.0,0.1907,1726.0,0.9541,2.0,6.0,5.2435,2.0,6.0,5.2435,75.0,0.2174,270.0,0.7826,69.0,0.2,276.0,0.8,116.0,0.3362,229.0,0.6638,5.0,0.0145,4.0,0.0116,0.0,0.0,1.0,7.0,184.4,2.0,2.0,180.0,4.0,38.0,19.7755,5.0,38.0,21.1786,126.91,9.852,199.989,96.389,199.993,53.531000000000006,9.852
345.0,1809.0,0.1907,1726.0,0.9541,2.0,6.0,5.2435,2.0,6.0,5.2435,73.0,0.2116,272.0,0.7884,65.0,0.1884,280.0,0.8116,104.0,0.3014,241.0,0.6986,2.0,0.0058,3.0,0.0087,0.0,0.0,1.0,7.0,139.4,2.0,2.0,52.0,7.0,38.0,22.4464,5.0,38.0,21.4,134.944,11.059000000000001,199.993,14.958,199.99400000000003,7.34,7.34
405.0,2164.0,0.1872,2068.0,0.9556,2.0,6.0,5.3432,2.0,6.0,5.3432,90.0,0.2222,315.0,0.7778,84.0,0.2074,321.0,0.7926,140.0,0.3457,265.0,0.6543,2.0,0.0049,2.0,0.0049,0.0,0.0,3.0,19.0,200.3077,2.0,2.0,3.0,5.0,33.0,18.2075,3.0,33.0,17.9828,111.76899999999999,199.99400000000003,199.993,199.987,199.99,17.037,17.037
405.0,2159.0,0.1876,2056.0,0.9523,1.0,6.0,5.3309,2.0,6.0,5.3309,83.0,0.2049,322.0,0.7951,93.0,0.2296,312.0,0.7704,148.0,0.3654,257.0,0.6346,3.0,0.0074,2.0,0.0049,0.0,0.0,2.0,13.0,143.5833,2.0,2.0,7.0,2.0,33.0,17.6078,7.0,34.0,18.5246,102.959,199.993,199.993,199.987,199.99,14.708,14.708
405.0,2159.0,0.1876,2056.0,0.9523,2.0,6.0,5.3309,2.0,6.0,5.3309,95.0,0.2346,310.0,0.7654,79.0,0.1951,326.0,0.8049,138.0,0.3407,267.0,0.6593,2.0,0.0049,3.0,0.0074,0.0,0.0,3.0,18.0,200.6154,2.0,2.0,77.0,2.0,33.0,17.2364,4.0,33.0,17.8136,133.513,199.993,199.993,199.984,199.99099999999999,199.993,133.513
405.0,2154.0,0.188,2048.0,0.9508,2.0,6.0,5.3185,2.0,6.0,5.3185,84.0,0.2074,321.0,0.7926,96.0,0.237,309.0,0.763,148.0,0.3654,257.0,0.6346,5.0,0.0123,3.0,0.0074,0.0,0.0,3.0,18.0,170.0,2.0,2.0,23.0,2.0,33.0,16.8462,4.0,34.0,17.8592,95.26100000000001,199.99400000000003,199.993,115.389,199.99,126.119,95.26100000000001
405.0,2154.0,0.188,2048.0,0.9508,2.0,6.0,5.3185,2.0,6.0,5.3185,86.0,0.2123,319.0,0.7877,94.0,0.2321,311.0,0.7679,140.0,0.3457,265.0,0.6543,3.0,0.0074,2.0,0.0049,0.0,0.0,8.0,46.0,178.0,2.0,2.0,1.0,8.0,33.0,19.087,5.0,33.0,18.0476,64.888,136.483,199.993,199.986,199.99,107.655,64.888
405.0,2139.0,0.1893,2026.0,0.9472,2.0,6.0,5.2815,2.0,6.0,5.2815,105.0,0.2593,300.0,0.7407,93.0,0.2296,312.0,0.7704,132.0,0.3259,273.0,0.6741,3.0,0.0074,6.0,0.0148,0.0,0.0,1.0,7.0,213.2,2.0,2.0,84.0,2.0,33.0,17.4483,2.0,33.0,16.5938,102.708,199.99400000000003,199.993,199.987,199.99099999999999,51.035,51.035
405.0,2119.0,0.1911,1984.0,0.9363,2.0,6.0,5.2321,2.0,6.0,5.2321,115.0,0.284,290.0,0.716,105.0,0.2593,300.0,0.7407,156.0,0.3852,249.0,0.6148,7.0,0.0173,4.0,0.0099,0.0,0.0,6.0,35.0,197.4167,2.0,2.0,33.0,5.0,33.0,17.2679,5.0,33.0,17.2545,146.67600000000002,22.734,199.993,199.986,199.99099999999999,199.99400000000003,22.734
405.0,2109.0,0.192,1968.0,0.9331,2.0,6.0,5.2074,1.0,6.0,5.2074,115.0,0.284,290.0,0.716,109.0,0.2691,296.0,0.7309,164.0,0.4049,241.0,0.5951,5.0,0.0123,3.0,0.0074,0.0,0.0,4.0,27.0,193.9231,2.0,2.0,24.0,6.0,33.0,17.3167,4.0,33.0,16.2388,138.845,199.99400000000003,199.993,199.987,199.99099999999999,56.54600000000001,56.54600000000001
405.0,2104.0,0.1925,1948.0,0.9259,2.0,6.0,5.1951,1.0,6.0,5.1951,128.0,0.316,277.0,0.684,110.0,0.2716,295.0,0.7284,176.0,0.4346,229.0,0.5654,5.0,0.0123,7.0,0.0173,0.0,0.0,2.0,13.0,195.8,2.0,2.0,40.0,3.0,33.0,16.6508,4.0,33.0,16.1642,112.365,199.99400000000003,199.995,63.092,199.99099999999999,56.475,56.475
405.0,2184.0,0.1854,2116.0,0.9689,2.0,6.0,5.3926,2.0,6.0,5.3926,66.0,0.163,339.0,0.8370000000000001,68.0,0.1679,337.0,0.8321,96.0,0.237,309.0,0.763,2.0,0.0049,2.0,0.0049,0.0,0.0,8.0,44.0,189.5455,2.0,2.0,40.0,3.0,33.0,16.4182,4.0,33.0,16.3393,92.054,199.993,199.99200000000002,145.46,199.99099999999999,12.177999999999999,12.177999999999999
180.0,650.0,0.2769,640.0,0.9846,2.0,4.0,3.6111,2.0,4.0,3.6111,56.0,0.3111,124.0,0.6889,56.0,0.3111,124.0,0.6889,18.0,0.1,162.0,0.9,7.0,0.0389,7.0,0.0389,0.0,0.0,1.0,5.0,87.1429,2.0,2.0,3.0,4.0,26.0,15.8846,4.0,26.0,16.7917,141.18200000000002,51.703,4.904,81.22,148.35,199.99599999999998,4.904
180.0,650.0,0.2769,640.0,0.9846,2.0,4.0,3.6111,2.0,4.0,3.6111,56.0,0.3111,124.0,0.6889,56.0,0.3111,124.0,0.6889,16.0,0.0889,164.0,0.9111,7.0,0.0389,7.0,0.0389,0.0,0.0,1.0,5.0,110.3333,2.0,2.0,3.0,9.0,26.0,17.4348,9.0,26.0,17.4348,132.273,199.99200000000002,1.466,199.993,9.033999999999999,199.99599999999998,1.466
180.0,650.0,0.2769,640.0,0.9846,1.0,4.0,3.6111,2.0,4.0,3.6111,56.0,0.3111,124.0,0.6889,52.0,0.2889,128.0,0.7111,20.0,0.1111,160.0,0.8889,7.0,0.0389,9.0,0.05,0.0,0.0,1.0,5.0,82.0,2.0,2.0,3.0,9.0,26.0,17.625,9.0,26.0,17.625,185.528,156.517,59.119,91.162,199.995,0.7809999999999999,0.7809999999999999
180.0,650.0,0.2769,640.0,0.9846,2.0,4.0,3.6111,2.0,4.0,3.6111,58.0,0.3222,122.0,0.6778,56.0,0.3111,124.0,0.6889,18.0,0.1,162.0,0.9,6.0,0.0333,7.0,0.0389,0.0,0.0,6.0,21.0,95.1667,2.0,2.0,3.0,9.0,26.0,17.5,9.0,26.0,17.5,62.428000000000004,1.173,15.335999999999999,199.99400000000003,199.995,199.99400000000003,1.173
180.0,649.0,0.2773,638.0,0.9831,2.0,4.0,3.6056,2.0,4.0,3.6056,53.0,0.2944,127.0,0.7056,55.0,0.3056,125.0,0.6944,20.0,0.1111,160.0,0.8889,9.0,0.05,8.0,0.0444,0.0,0.0,4.0,15.0,87.5,2.0,2.0,1.0,4.0,26.0,15.0,4.0,26.0,16.8929,82.759,199.97400000000002,3.23,49.166000000000004,199.995,12.171,3.23
180.0,659.0,0.2731,658.0,0.9985,2.0,4.0,3.6611,2.0,4.0,3.6611,49.0,0.2722,131.0,0.7278,51.0,0.2833,129.0,0.7167,2.0,0.0111,178.0,0.9889,6.0,0.0333,5.0,0.0278,0.0,0.0,2.0,8.0,89.6,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,90.586,22.354,10.092,199.995,8.112,144.66299999999998,8.112
180.0,648.0,0.2778,636.0,0.9815,2.0,4.0,3.6,2.0,4.0,3.6,58.0,0.3222,122.0,0.6778,62.0,0.3444,118.0,0.6556,22.0,0.1222,158.0,0.8778,7.0,0.0389,5.0,0.0278,0.0,0.0,11.0,43.0,90.1667,2.0,2.0,3.0,6.0,26.0,17.2222,6.0,26.0,17.2222,51.792,199.99400000000003,14.399000000000001,199.993,0.818,199.99400000000003,0.818
180.0,648.0,0.2778,636.0,0.9815,1.0,4.0,3.6,2.0,4.0,3.6,54.0,0.3,126.0,0.7,50.0,0.2778,130.0,0.7222,20.0,0.1111,160.0,0.8889,9.0,0.05,11.0,0.0611,0.0,0.0,1.0,5.0,88.8333,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,150.233,3.699,25.316999999999997,199.993,3.668,24.013,3.668
180.0,648.0,0.2778,636.0,0.9815,2.0,4.0,3.6,2.0,4.0,3.6,60.0,0.3333,120.0,0.6667,58.0,0.3222,122.0,0.6778,22.0,0.1222,158.0,0.8778,6.0,0.0333,7.0,0.0389,0.0,0.0,1.0,5.0,88.7143,2.0,2.0,3.0,6.0,26.0,16.28,6.0,26.0,16.28,139.465,199.99599999999998,12.324000000000002,63.64,199.99400000000003,199.99599999999998,12.324000000000002
180.0,648.0,0.2778,636.0,0.9815,2.0,4.0,3.6,2.0,4.0,3.6,56.0,0.3111,124.0,0.6889,58.0,0.3222,122.0,0.6778,22.0,0.1222,158.0,0.8778,8.0,0.0444,7.0,0.0389,0.0,0.0,3.0,13.0,78.7143,2.0,2.0,3.0,5.0,26.0,16.2083,5.0,26.0,16.2083,159.194,42.053999999999995,117.47,9.587,42.318000000000005,189.075,9.587
180.0,648.0,0.2778,636.0,0.9815,2.0,4.0,3.6,2.0,4.0,3.6,54.0,0.3,126.0,0.7,56.0,0.3111,124.0,0.6889,18.0,0.1,162.0,0.9,9.0,0.05,8.0,0.0444,0.0,0.0,1.0,5.0,103.6,2.0,2.0,3.0,8.0,26.0,17.2083,8.0,26.0,17.5385,146.394,59.96,60.136,3.781,11.318,3.325,3.325
180.0,648.0,0.2778,636.0,0.9815,2.0,4.0,3.6,1.0,4.0,3.6,56.0,0.3111,124.0,0.6889,60.0,0.3333,120.0,0.6667,24.0,0.1333,156.0,0.8667,8.0,0.0444,6.0,0.0333,0.0,0.0,2.0,8.0,94.25,2.0,2.0,3.0,9.0,26.0,17.4091,9.0,26.0,17.4091,121.083,77.59,151.299,7.23,193.951,24.04,7.23
180.0,646.0,0.2786,632.0,0.9783,2.0,4.0,3.5889,2.0,4.0,3.5889,58.0,0.3222,122.0,0.6778,58.0,0.3222,122.0,0.6778,28.0,0.1556,152.0,0.8444,8.0,0.0444,8.0,0.0444,0.0,0.0,5.0,17.0,76.5,2.0,2.0,3.0,9.0,26.0,17.1304,9.0,26.0,17.1304,52.818000000000005,4.505,99.98700000000001,68.122,199.99400000000003,27.361,4.505
180.0,644.0,0.2795,628.0,0.9752,1.0,4.0,3.5778,2.0,4.0,3.5778,58.0,0.3222,122.0,0.6778,60.0,0.3333,120.0,0.6667,30.0,0.1667,150.0,0.8333,9.0,0.05,8.0,0.0444,0.0,0.0,1.0,5.0,93.1667,2.0,2.0,3.0,8.0,26.0,16.7407,8.0,26.0,16.7407,47.128,199.99599999999998,170.361,84.68,199.99400000000003,199.99599999999998,47.128
180.0,644.0,0.2795,628.0,0.9752,2.0,4.0,3.5778,2.0,4.0,3.5778,54.0,0.3,126.0,0.7,62.0,0.3444,118.0,0.6556,24.0,0.1333,156.0,0.8667,11.0,0.0611,7.0,0.0389,0.0,0.0,4.0,16.0,93.4286,2.0,2.0,3.0,4.0,26.0,16.9375,4.0,26.0,17.0303,71.166,199.99599999999998,48.005,199.99099999999999,49.711999999999996,0.187,0.187
180.0,644.0,0.2795,628.0,0.9752,1.0,4.0,3.5778,1.0,4.0,3.5778,58.0,0.3222,122.0,0.6778,56.0,0.3111,124.0,0.6889,30.0,0.1667,150.0,0.8333,9.0,0.05,10.0,0.0556,0.0,0.0,1.0,5.0,66.5556,2.0,2.0,3.0,7.0,26.0,17.0833,7.0,26.0,17.0833,123.421,1.369,9.026,5.121,7.074,61.295,1.369
180.0,644.0,0.2795,628.0,0.9752,2.0,4.0,3.5778,2.0,4.0,3.5778,62.0,0.3444,118.0,0.6556,60.0,0.3333,120.0,0.6667,28.0,0.1556,152.0,0.8444,7.0,0.0389,8.0,0.0444,0.0,0.0,2.0,9.0,94.1429,2.0,2.0,3.0,9.0,26.0,17.913,9.0,26.0,18.0,52.523999999999994,19.819000000000003,3.957,4.1419999999999995,6.776,17.073,3.957
180.0,644.0,0.2795,628.0,0.9752,1.0,4.0,3.5778,2.0,4.0,3.5778,62.0,0.3444,118.0,0.6556,62.0,0.3444,118.0,0.6556,24.0,0.1333,156.0,0.8667,7.0,0.0389,7.0,0.0389,0.0,0.0,1.0,5.0,113.2222,2.0,2.0,3.0,6.0,26.0,16.7917,6.0,26.0,16.4,47.258,129.22899999999998,76.455,88.17299999999999,2.244,199.995,2.244
180.0,644.0,0.2795,628.0,0.9752,2.0,4.0,3.5778,2.0,4.0,3.5778,52.0,0.2889,128.0,0.7111,56.0,0.3111,124.0,0.6889,26.0,0.1444,154.0,0.8556,12.0,0.0667,10.0,0.0556,0.0,0.0,1.0,5.0,82.0,2.0,2.0,3.0,2.0,26.0,16.4231,2.0,26.0,16.4231,112.21600000000001,20.65,18.764,84.134,13.742,1.879,1.879
180.0,642.0,0.2804,624.0,0.972,2.0,4.0,3.5667,2.0,4.0,3.5667,60.0,0.3333,120.0,0.6667,60.0,0.3333,120.0,0.6667,30.0,0.1667,150.0,0.8333,9.0,0.05,9.0,0.05,0.0,0.0,3.0,12.0,87.2,2.0,2.0,3.0,3.0,26.0,14.6667,4.0,26.0,15.7407,44.89,0.126,4.027,73.253,6.245,59.396,0.126
180.0,642.0,0.2804,624.0,0.972,2.0,4.0,3.5667,1.0,4.0,3.5667,58.0,0.3222,122.0,0.6778,60.0,0.3333,120.0,0.6667,28.0,0.1556,152.0,0.8444,10.0,0.0556,9.0,0.05,0.0,0.0,6.0,24.0,82.2857,2.0,2.0,3.0,8.0,26.0,16.8929,8.0,26.0,16.8519,136.614,165.389,9.343,123.686,27.961,12.959000000000001,9.343
180.0,640.0,0.2813,620.0,0.9688,1.0,4.0,3.5556,1.0,4.0,3.5556,58.0,0.3222,122.0,0.6778,56.0,0.3111,124.0,0.6889,32.0,0.1778,148.0,0.8222,11.0,0.0611,12.0,0.0667,0.0,0.0,1.0,3.0,116.6667,2.0,2.0,1.0,4.0,26.0,14.5,5.0,26.0,15.0968,67.39,15.985999999999999,8.679,7.526,1.176,6.348,1.176
180.0,640.0,0.2813,620.0,0.9688,2.0,4.0,3.5556,2.0,4.0,3.5556,60.0,0.3333,120.0,0.6667,62.0,0.3444,118.0,0.6556,34.0,0.1889,146.0,0.8111,10.0,0.0556,9.0,0.05,0.0,0.0,1.0,5.0,102.25,2.0,2.0,3.0,3.0,26.0,15.2667,3.0,26.0,16.6154,56.383,9.907,5.966,21.621,68.71600000000001,3.565,3.565
180.0,640.0,0.2813,620.0,0.9688,2.0,4.0,3.5556,2.0,4.0,3.5556,62.0,0.3444,118.0,0.6556,64.0,0.3556,116.0,0.6444,32.0,0.1778,148.0,0.8222,9.0,0.05,8.0,0.0444,0.0,0.0,5.0,21.0,99.6667,2.0,2.0,3.0,6.0,26.0,16.1786,6.0,26.0,16.5,53.513000000000005,43.833,3.0460000000000003,68.85,24.026,20.493000000000002,3.0460000000000003
180.0,640.0,0.2813,620.0,0.9688,2.0,4.0,3.5556,1.0,4.0,3.5556,56.0,0.3111,124.0,0.6889,58.0,0.3222,122.0,0.6778,32.0,0.1778,148.0,0.8222,12.0,0.0667,11.0,0.0611,0.0,0.0,2.0,8.0,75.3333,4.0,3.0,21.0,1.0,26.0,15.1935,1.0,26.0,16.1429,77.169,54.872,130.221,18.371,116.471,19.992,18.371
180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,50.0,0.2778,130.0,0.7222,52.0,0.2889,128.0,0.7111,4.0,0.0222,176.0,0.9778,6.0,0.0333,5.0,0.0278,0.0,0.0,1.0,5.0,89.6,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,65.002,46.382,2.19,74.37899999999999,2.529,1.713,1.713
180.0,639.0,0.2817,618.0,0.9671,1.0,4.0,3.55,2.0,4.0,3.55,63.0,0.35,117.0,0.65,61.0,0.3389,119.0,0.6611,36.0,0.2,144.0,0.8,9.0,0.05,10.0,0.0556,0.0,0.0,5.0,19.0,101.1,2.0,2.0,3.0,9.0,26.0,17.1154,9.0,26.0,17.1111,132.102,130.476,16.918,5.817,21.385,5.468999999999999,5.468999999999999
180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,50.0,0.2778,130.0,0.7222,50.0,0.2778,130.0,0.7222,4.0,0.0222,176.0,0.9778,6.0,0.0333,6.0,0.0333,0.0,0.0,1.0,5.0,86.3333,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,169.986,54.903999999999996,24.006,48.755,14.21,27.607,14.21
180.0,639.0,0.2817,618.0,0.9671,2.0,4.0,3.55,1.0,4.0,3.55,61.0,0.3389,119.0,0.6611,59.0,0.3278,121.0,0.6722,36.0,0.2,144.0,0.8,10.0,0.0556,11.0,0.0611,0.0,0.0,2.0,9.0,70.25,2.0,2.0,3.0,6.0,26.0,16.36,6.0,26.0,16.36,134.894,4.232,198.365,1.7169999999999999,4.117,9.125,1.7169999999999999
180.0,639.0,0.2817,618.0,0.9671,1.0,4.0,3.55,2.0,4.0,3.55,57.0,0.3167,123.0,0.6833,59.0,0.3278,121.0,0.6722,38.0,0.2111,142.0,0.7889,12.0,0.0667,11.0,0.0611,0.0,0.0,1.0,4.0,93.375,2.0,2.0,3.0,9.0,26.0,17.2692,9.0,26.0,17.2692,122.555,55.571999999999996,1.421,11.686,179.419,9.711,1.421
180.0,639.0,0.2817,618.0,0.9671,2.0,4.0,3.55,1.0,4.0,3.55,59.0,0.3278,121.0,0.6722,59.0,0.3278,121.0,0.6722,38.0,0.2111,142.0,0.7889,11.0,0.0611,11.0,0.0611,0.0,0.0,2.0,7.0,76.0,2.0,2.0,3.0,8.0,26.0,16.4074,8.0,26.0,16.6897,127.40799999999999,5.167999999999999,32.207,85.69,193.237,3.824,3.824
180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,50.0,0.2778,130.0,0.7222,50.0,0.2778,130.0,0.7222,4.0,0.0222,176.0,0.9778,6.0,0.0333,6.0,0.0333,0.0,0.0,3.0,11.0,87.6667,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,45.233000000000004,148.57299999999998,10.29,24.59,9.317,3.0980000000000003,3.0980000000000003
180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,52.0,0.2889,128.0,0.7111,52.0,0.2889,128.0,0.7111,4.0,0.0222,176.0,0.9778,5.0,0.0278,5.0,0.0278,0.0,0.0,2.0,8.0,89.6,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,49.611000000000004,19.785999999999998,6.754,44.498000000000005,61.574,19.658,6.754
180.0,639.0,0.2817,618.0,0.9671,2.0,4.0,3.55,2.0,4.0,3.55,61.0,0.3389,119.0,0.6611,65.0,0.3611,115.0,0.6389,40.0,0.2222,140.0,0.7778,10.0,0.0556,8.0,0.0444,0.0,0.0,1.0,5.0,105.8571,2.0,2.0,3.0,6.0,26.0,16.0714,6.0,26.0,16.7931,70.71300000000001,83.32799999999999,25.497,78.60600000000001,13.755,199.995,13.755
180.0,638.0,0.2821,616.0,0.9655,2.0,4.0,3.5444,1.0,4.0,3.5444,58.0,0.3222,122.0,0.6778,56.0,0.3111,124.0,0.6889,36.0,0.2,144.0,0.8,12.0,0.0667,13.0,0.0722,0.0,0.0,7.0,24.0,89.9231,2.0,2.0,3.0,8.0,26.0,17.1379,8.0,26.0,17.1379,72.27,48.735,4.277,146.078,95.421,49.857,4.277
180.0,638.0,0.2821,616.0,0.9655,1.0,4.0,3.5444,2.0,4.0,3.5444,66.0,0.3667,114.0,0.6333,60.0,0.3333,120.0,0.6667,38.0,0.2111,142.0,0.7889,8.0,0.0444,11.0,0.0611,0.0,0.0,2.0,8.0,91.2727,2.0,2.0,3.0,5.0,26.0,16.5294,7.0,26.0,16.9412,112.67399999999999,4.669,3.696,199.99400000000003,169.237,116.973,3.696
180.0,638.0,0.2821,616.0,0.9655,2.0,4.0,3.5444,2.0,4.0,3.5444,64.0,0.3556,116.0,0.6444,68.0,0.3778,112.0,0.6222,42.0,0.2333,138.0,0.7667,9.0,0.05,7.0,0.0389,0.0,0.0,4.0,15.0,88.1,2.0,2.0,3.0,9.0,26.0,17.0769,9.0,26.0,17.0769,199.99400000000003,195.315,185.28400000000002,30.958000000000002,3.0639999999999996,80.829,3.0639999999999996
180.0,636.0,0.28300000000000003,614.0,0.9654,1.0,4.0,3.5333,2.0,4.0,3.5333,56.0,0.3111,124.0,0.6889,58.0,0.3222,122.0,0.6778,34.0,0.1889,146.0,0.8111,14.0,0.0778,13.0,0.0722,0.0,0.0,4.0,16.0,85.7778,2.0,2.0,1.0,4.0,26.0,14.7813,4.0,26.0,16.0357,161.148,1.197,26.548000000000002,20.266,3.451,9.033999999999999,1.197
180.0,636.0,0.28300000000000003,614.0,0.9654,1.0,4.0,3.5333,2.0,4.0,3.5333,64.0,0.3556,116.0,0.6444,62.0,0.3444,118.0,0.6556,34.0,0.1889,146.0,0.8111,10.0,0.0556,11.0,0.0611,0.0,0.0,1.0,5.0,101.625,2.0,2.0,3.0,9.0,26.0,16.9667,9.0,26.0,16.9667,50.49100000000001,3.072,3.656,13.093,4.17,1.4409999999999998,1.4409999999999998
180.0,636.0,0.28300000000000003,612.0,0.9623,1.0,4.0,3.5333,2.0,4.0,3.5333,60.0,0.3333,120.0,0.6667,56.0,0.3111,124.0,0.6889,38.0,0.2111,142.0,0.7889,12.0,0.0667,14.0,0.0778,0.0,0.0,1.0,5.0,102.25,2.0,2.0,3.0,9.0,26.0,17.4074,9.0,26.0,17.4074,46.615,74.399,152.049,53.263999999999996,5.591,16.453,5.591
180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,50.0,0.2778,130.0,0.7222,50.0,0.2778,130.0,0.7222,4.0,0.0222,176.0,0.9778,6.0,0.0333,6.0,0.0333,0.0,0.0,2.0,8.0,92.0,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,157.336,66.804,25.691999999999997,9.943,7.369,6.855,6.855
180.0,634.0,0.2839,608.0,0.9590000000000001,2.0,4.0,3.5222,1.0,4.0,3.5222,60.0,0.3333,120.0,0.6667,70.0,0.3889,110.0,0.6111,46.0,0.2556,134.0,0.7444,13.0,0.0722,8.0,0.0444,0.0,0.0,1.0,5.0,95.3636,2.0,2.0,3.0,7.0,26.0,16.6207,7.0,26.0,16.6897,119.23100000000001,33.733000000000004,20.646,30.976,0.49700000000000005,69.567,0.49700000000000005
